candidate_id,cluster,merchant,merchant_product_id,product_title,brand,model,variant,canonical_url,price_observed,currency,availability_observed,spec_source,observed_at,identity_confidence,commercial_score,status,review_notes
CAND_DISC_020,socket-safety-caps,,,,,,,,,,,,2026-08-24,,,DISCOVERY_REQUIRED,"DeepSeek discovery suggestion 2026-08-24 for article slug 'best-electric-socket-covers-childproofing-india' — UNVERIFIED, no ASIN/price/URL/availability has been checked yet, requires the normal DISCOVERY_REQUIRED->DISCOVERED live-verification steps before this can move further. Suggested Amazon.in search queries: child proof socket cover india; electric outlet plug protector safety; socket safety cap for kids. Rationale: Look for multi-pack, push-and-turn or sliding-lock designs with keyhole release, priced in the budget-to-mid range (₹100-₹400) that fit Indian 3-pin and 2-pin sockets; these are the most practical and commonly bought for childproofing."
CAND_DISC_021,vertical-space-organizers,,,,,,,,,,,,2026-08-25,,,DISCOVERY_REQUIRED,"DeepSeek discovery suggestion 2026-08-25 for article slug '10-storage-ideas-1bhk-without-renovation-india' — UNVERIFIED, no ASIN/price/URL/availability has been checked yet, requires the normal DISCOVERY_REQUIRED->DISCOVERED live-verification steps before this can move further. Suggested Amazon.in search queries: wall mounted foldable table with storage; over the door shoe organizer for clothes; stackable storage bins with lids for small spaces. Rationale: Products that maximize vertical or dead space (doors, walls, corners) without drilling or permanent fixtures fit the no-renovation 1BHK theme; look for compact, multi-purpose, under-₹1500 items."
CAND_DISC_022,adhesive-child-safety-locks,,,,,,,,,,,,2026-08-25,,,DISCOVERY_REQUIRED,"DeepSeek discovery suggestion 2026-08-25 for article slug 'best-cabinet-drawer-safety-locks-india' — UNVERIFIED, no ASIN/price/URL/availability has been checked yet, requires the normal DISCOVERY_REQUIRED->DISCOVERED live-verification steps before this can move further. Suggested Amazon.in search queries: cabinet drawer safety locks for kids; child proof cabinet locks adhesive; drawer latch lock baby proofing. Rationale: Look for adhesive, no-drill push-to-open or magnetic safety locks with strong 3M tape, suitable for Indian cabinet/drawer sizes, priced in the budget-to-mid range (₹200-₹600) for multi-packs."
CAND_DISC_023,under-desk-cable-tray,,,,,,,,,,,,2026-08-25,,,DISCOVERY_REQUIRED,"DeepSeek discovery suggestion 2026-08-25 for article slug 'best-desk-cable-organizers-home-office-india' — UNVERIFIED, no ASIN/price/URL/availability has been checked yet, requires the normal DISCOVERY_REQUIRED->DISCOVERED live-verification steps before this can move further. Suggested Amazon.in search queries: desk cable management tray; cable organizer under desk; wire management box for desk. Rationale: Look for under-desk cable trays or management boxes with adhesive or clamp mounts, typically priced ₹300–₹1,200, as they hide power strips and cords without drilling, fitting the home-office buying guide's need for clutter-free surfaces."
CAND_DISC_024,childproof-cabinet-drawer-locks,,,,,,,,,,,,2026-08-26,,,DISCOVERY_REQUIRED,"DeepSeek discovery suggestion 2026-08-26 for article slug 'best-cabinet-drawer-safety-locks-india' — UNVERIFIED, no ASIN/price/URL/availability has been checked yet, requires the normal DISCOVERY_REQUIRED->DISCOVERED live-verification steps before this can move further. Suggested Amazon.in search queries: cabinet drawer safety locks for baby; child proof drawer locks adhesive; cabinet locks without drilling. Rationale: Look for adhesive, no-drill, multi-pack safety locks with strong grip and easy release for parents; target mid-range budget (₹200-₹600) as it balances quality and affordability for Indian homes."
CAND_DISC_025,space-saving-freestanding-organizers,,,,,,,,,,,,2026-08-27,,,DISCOVERY_REQUIRED,"DeepSeek discovery suggestion 2026-08-27 for article slug '10-storage-ideas-1bhk-without-renovation-india' — UNVERIFIED, no ASIN/price/URL/availability has been checked yet, requires the normal DISCOVERY_REQUIRED->DISCOVERED live-verification steps before this can move further. Suggested Amazon.in search queries: wall mounted foldable table with storage; over the door shoe organizer for clothes; stackable storage bins with lids for wardrobe. Rationale: Products that add vertical or dead-space storage without drilling or permanent fixtures, priced under ₹1500, fit a no-renovation 1BHK guide. Look for freestanding, adhesive, or tension-mounted items."
CAND_DISC_026,adhesive-drawer-safety-locks,,,,,,,,,,,,2026-08-28,,,DISCOVERY_REQUIRED,"DeepSeek discovery suggestion 2026-08-28 for article slug 'best-cabinet-drawer-safety-locks-india' — UNVERIFIED, no ASIN/price/URL/availability has been checked yet, requires the normal DISCOVERY_REQUIRED->DISCOVERED live-verification steps before this can move further. Suggested Amazon.in search queries: cabinet drawer safety locks for kids; child proof drawer locks adhesive; cabinet locks baby proofing india. Rationale: Look for adhesive, no-drill, multi-pack safety locks with strong grip and easy release for parents; target mid-range budget (₹200-₹600) as these are common for reliable plastic/metal options."
CAND_DISC_027,desk-cable-management-tray,,,,,,,,,,,,2026-08-28,,,DISCOVERY_REQUIRED,"DeepSeek discovery suggestion 2026-08-28 for article slug 'best-desk-cable-organizers-home-office-india' — UNVERIFIED, no ASIN/price/URL/availability has been checked yet, requires the normal DISCOVERY_REQUIRED->DISCOVERED live-verification steps before this can move further. Suggested Amazon.in search queries: desk cable management box; cable organizer under desk; wire management tray for desk. Rationale: Look for modular cable management boxes/trays with adhesive or clamp mounts, priced in the mid-range (₹500–₹1,500), as they fit home-office desks without drilling and offer hidden, tidy routing."
CAND_DISC_028,no-drill-vertical-storage,,,,,,,,,,,,2026-08-29,,,DISCOVERY_REQUIRED,"DeepSeek discovery suggestion 2026-08-29 for article slug '10-storage-ideas-1bhk-without-renovation-india' — UNVERIFIED, no ASIN/price/URL/availability has been checked yet, requires the normal DISCOVERY_REQUIRED->DISCOVERED live-verification steps before this can move further. Suggested Amazon.in search queries: wall mounted foldable table with storage; over the door shoe organizer for clothes; stackable storage bins with lids small space. Rationale: Products that add vertical or multi-functional storage without drilling or permanent fixtures, priced under ₹2,000, fit a no-renovation 1BHK guide."
CAND_DISC_029,temporary-space-savers,,,,,,,,,,,,2026-08-30,,,DISCOVERY_REQUIRED,"DeepSeek discovery suggestion 2026-08-30 for article slug '10-storage-ideas-1bhk-without-renovation-india' — UNVERIFIED, no ASIN/price/URL/availability has been checked yet, requires the normal DISCOVERY_REQUIRED->DISCOVERED live-verification steps before this can move further. Suggested Amazon.in search queries: wall mounted foldable table india; collapsible storage boxes with lids; over the door hanging organizer. Rationale: Space-saving, non-permanent, easy-to-install items under ₹2,000 that add vertical or hidden storage without drilling or structural changes fit a 1BHK no-renovation guide."
CAND_DISC_030,adhesive-drawer-latches,,,,,,,,,,,,2026-08-30,,,DISCOVERY_REQUIRED,"DeepSeek discovery suggestion 2026-08-30 for article slug 'best-cabinet-drawer-safety-locks-india' — UNVERIFIED, no ASIN/price/URL/availability has been checked yet, requires the normal DISCOVERY_REQUIRED->DISCOVERED live-verification steps before this can move further. Suggested Amazon.in search queries: cabinet drawer safety locks for kids; child proof drawer locks adhesive; baby proof cabinet locks india. Rationale: Look for adhesive, no-drill, multi-pack safety latches (plastic or metal) with strong grip and easy release for adults, typically priced under ₹500 for a pack of 4-6, as these fit the Indian home market's need for rental-friendly, tool-free installation."
CAND_DISC_031,socket-plug-cover-protector,,,,,,,,,,,,2026-08-30,,,DISCOVERY_REQUIRED,"DeepSeek discovery suggestion 2026-08-30 for article slug 'best-electric-socket-covers-childproofing-india' — UNVERIFIED, no ASIN/price/URL/availability has been checked yet, requires the normal DISCOVERY_REQUIRED->DISCOVERED live-verification steps before this can move further. Suggested Amazon.in search queries: child proof socket cover india; electric outlet plug protector for babies; socket safety cover with shutter. Rationale: Look for multi-pack, transparent or white plastic socket covers with individual plug-hole inserts or sliding shutters, priced in the budget range (₹100-₹400) as they are the most common and practical for childproofing. Avoid smart or metal options as they are overkill for this topic."
CAND_DISC_032,foldable-wall-storage,,,,,,,,,,,,2026-08-31,,,DISCOVERY_REQUIRED,"DeepSeek discovery suggestion 2026-08-31 for article slug '10-storage-ideas-1bhk-without-renovation-india' — UNVERIFIED, no ASIN/price/URL/availability has been checked yet, requires the normal DISCOVERY_REQUIRED->DISCOVERED live-verification steps before this can move further. Suggested Amazon.in search queries: wall mounted foldable table india; collapsible storage boxes with lids amazon; over the door shoe organizer for clothes. Rationale: Space-saving, non-permanent, multi-functional items under ₹1500 that mount or fold away suit a 1BHK without drilling or renovation."
CAND_DISC_033,space-saving-freestanding-storage,,,,,,,,,,,,2026-09-02,,,DISCOVERY_REQUIRED,"DeepSeek discovery suggestion 2026-09-02 for article slug '10-storage-ideas-1bhk-without-renovation-india' — UNVERIFIED, no ASIN/price/URL/availability has been checked yet, requires the normal DISCOVERY_REQUIRED->DISCOVERED live-verification steps before this can move further. Suggested Amazon.in search queries: wall mounted foldable table india; space saving storage baskets for small rooms; multi-purpose furniture for 1 bhk. Rationale: Look for compact, non-permanent, freestanding or adhesive-mounted storage that maximizes vertical or hidden space without drilling or structural changes, ideally under INR 2,000-5,000 for affordability."
CAND_DISC_034,adhesive-strap-drawer-locks,,,,,,,,,,,,2026-09-02,,,DISCOVERY_REQUIRED,"DeepSeek discovery suggestion 2026-09-02 for article slug 'best-cabinet-drawer-safety-locks-india' — UNVERIFIED, no ASIN/price/URL/availability has been checked yet, requires the normal DISCOVERY_REQUIRED->DISCOVERED live-verification steps before this can move further. Suggested Amazon.in search queries: cabinet drawer safety locks for baby; child proof drawer locks adhesive; multi-purpose cabinet locks with straps. Rationale: Look for adhesive, no-drill strap-style locks with a universal fit for knobs/handles, priced in the budget-to-mid range (₹200-₹600) as they dominate this niche and suit Indian households with varied cabinet types."
CAND_DISC_035,desk-cable-tray-organizer,,,,,,,,,,,,2026-09-02,,,DISCOVERY_REQUIRED,"DeepSeek discovery suggestion 2026-09-02 for article slug 'best-desk-cable-organizers-home-office-india' — UNVERIFIED, no ASIN/price/URL/availability has been checked yet, requires the normal DISCOVERY_REQUIRED->DISCOVERED live-verification steps before this can move further. Suggested Amazon.in search queries: desk cable management box; cable organizer under desk; wire management tray for desk. Rationale: Look for modular cable trays/boxes with adhesive or clamp mounting, multiple slots, and a price band of ₹500–₹2,000, as these fit home-office desks without drilling and keep cords tidy."
CAND_DISC_036,cabinet-drawer-safety-locks,,,,,,,,,,,,2026-09-03,,,DISCOVERY_REQUIRED,"DeepSeek discovery suggestion 2026-09-03 for article slug 'best-cabinet-drawer-safety-locks-india' — UNVERIFIED, no ASIN/price/URL/availability has been checked yet, requires the normal DISCOVERY_REQUIRED->DISCOVERED live-verification steps before this can move further. Suggested Amazon.in search queries: cabinet drawer safety locks for baby; child proof cabinet locks adhesive; drawer latch lock for kids safety. Rationale: Look for adhesive, no-drill magnetic or strap-style locks with strong grip and easy adult release, typically in the ₹200-₹800 band, as these suit Indian modular kitchens and rental homes without drilling."
CAND_DISC_037,compact-wardrobe-space-savers,,,,,,,,,,,,2026-09-04,,,DISCOVERY_REQUIRED,"DeepSeek discovery suggestion 2026-09-04 for article slug 'best-wardrobe-organizers-small-bedrooms-india' — UNVERIFIED, no ASIN/price/URL/availability has been checked yet, requires the normal DISCOVERY_REQUIRED->DISCOVERED live-verification steps before this can move further. Suggested Amazon.in search queries: hanging shelf organizer for wardrobe; foldable storage bins for closet; space saving wardrobe dividers. Rationale: Look for multi-tier hanging shelves, collapsible fabric bins, and slim dividers that fit narrow/compact wardrobes; target budget-friendly (₹300–₹1,500) items that maximize vertical space without permanent installation."
CAND_DISC_038,wardrobe-space-maximizers,,,,,,,,,,,,2026-09-05,,,DISCOVERY_REQUIRED,"DeepSeek discovery suggestion 2026-09-05 for article slug 'best-wardrobe-organizers-small-bedrooms-india' — UNVERIFIED, no ASIN/price/URL/availability has been checked yet, requires the normal DISCOVERY_REQUIRED->DISCOVERED live-verification steps before this can move further. Suggested Amazon.in search queries: hanging shelf organizer for wardrobe; foldable storage bins for closet shelves; space saving hangers for small wardrobe. Rationale: For small bedrooms, compact vertical solutions like hanging shelves, foldable fabric bins, and slim non-slip hangers maximize closet space without bulky furniture; target budget-friendly (₹300–₹1,500) multi-packs."
